tmdb_id,title,original_title,overview,tagline,genres,actors,directors,writers,keywords,release_date,certification,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,status,budget,revenue,similar_movies,last_updated
669146,Jaanu,జాను,"Decades post-high school, Ram and Jaanu meet at their school's reunion and explore their past thoughts consisting of affection, care, depth and grieve all over the period of one evening.",,"['Drama', 'Romance']","['Sharwanand', 'Samantha Ruth Prabhu', 'Gouri G Kishan', 'Sai Kiran Kumar', 'Vennela Kishore', 'Raghu Babu', 'Varsha Bollamma', 'Saranya Pradeep']",['C. Prem Kumar'],['C. Prem Kumar'],['childhood love'],2020-02-06,U,151,5.6,13,1.398,/2koyOXlN9mJF0CmWkiGs7IqP0ZI.jpg,/jvJC3Jeeg6fNz5PyM4HcAmFCdTL.jpg,te,Released,0,0,"[{'id': 253792, 'title': 'Mariana Mariana', 'poster_path': '/vyslfXQDn2rxYWe4o00s4yAL1E4.jpg'}, {'id': 18486, 'title': 'My Girl', 'poster_path': '/A2bnH1j5kOw0GvABqhMcE1AXsrf.jpg'}, {'id': 444951, 'title': 'New Life', 'poster_path': '/lFCuLSkOsvggknLaSKrll7JrzaU.jpg'}, {'id': 807986, 'title': 'The Hummingbird', 'poster_path': '/1lgbElaJ0oOia0C4U8QdqPrNeWR.jpg'}, {'id': 26436, 'title': 'A Summer Tale', 'poster_path': '/rROZUiGbgIuEMiQ9WzyOIVTWdU8.jpg'}]",2026-04-01T12:33:00.629302
197999,Iddarammayilatho,ఇద్దరమ్మాయిలతో,"A young woman becomes embroiled in a financial and political conspiracy while studying in Spain, as she meets a young musician with a somewhat dark past unfolded through the pages of his lover's diary.",,"['Action', 'Romance']","['Allu Arjun', 'Amala Paul', 'Catherine Tresa', 'Brahmanandam', 'Tanikella Bharani', 'Ali Basha', 'Rao Ramesh', 'Nassar']",['Puri Jagannadh'],['Puri Jagannadh'],[],2013-05-31,UA,138,5.5,29,1.393,/bsF7uWzX8zDeccfUdXbXXhKzu8D.jpg,/fME3xcW5sHMbT6N31E8s0PxPFG5.jpg,te,Released,0,0,[],2026-04-01T12:33:01.331242
459713,Mahanati,మహానటి,"Mahanati depicts the life and career of one of Telugu cinema's greatest and most iconic starlets, the first Indian female super star, Savitri.",Come Be A Part of History,"['Drama', 'History']","['Keerthy Suresh', 'Dulquer Salmaan', 'Samantha Ruth Prabhu', 'Vijay Deverakonda', 'Prakash Raj', 'Shalini Pandey', 'Mohan Babu', 'Radha Krishna Jagarlamudi']",['Nag Ashwin'],['Sai Madhav Burra'],"['biography', 'autobiography', 'crying', 'director', 'secret marriage', 'savitri', 'love marriage']",2018-05-09,U,176,7.6,57,1.3909,/5hwtlwoLdSpkoeusT0sf8qW5VFB.jpg,/ankByTJkkTVGYRBZuHcW9SXoFU1.jpg,te,Released,4346100,11589600,"[{'id': 1578, 'title': 'Raging Bull', 'poster_path': '/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg'}, {'id': 774660, 'title': 'Demetre II', 'poster_path': '/rOzcVZQ023Qy2UGmURmVGuuIk3b.jpg'}, {'id': 1850, 'title': 'Man on the Moon', 'poster_path': '/msOZS07xRIFnapwp3fprGbKEAfT.jpg'}, {'id': 252959, 'title': 'The Sex Symbol', 'poster_path': '/vdTwmG0vBdXvCRgVtbu6FqGjDrc.jpg'}, {'id': 960769, 'title': 'Buya Hamka Vol. 1', 'poster_path': '/uDAKg2wkjmQX7rvLVpdBKXgR07P.jpg'}]",2026-04-01T12:33:02.064296
648705,Nishabdham,నిశ్శబ్దం,"Seattle PD is investigating the murder of a man and Sakshi, a deaf and mute artist, and her husband Antony, a renowned cello player, are related to it.",,"['Thriller', 'Horror']","['Anushka Shetty', 'R. Madhavan', 'Anjali', 'Michael Madsen', 'Subbaraju', 'Srinivas Avasarala', 'Shalini Pandey', 'Will Ammann']",['Hemant Madhukar'],"['Kona Venkat', 'Hemant Madhukar']","['haunted house', 'cello', 'female painter']",2020-10-02,UA,126,5.2,20,1.3879,/uadBKw7qfUTxZXsOedOZQJPOdMH.jpg,/wFb6t9ly8EwAKJwUCYexeWYna5r.jpg,te,Released,0,0,"[{'id': 776294, 'title': 'The House and The White String', 'poster_path': '/pt1fCUNE2z4YKtCXt713VluN31N.jpg'}, {'id': 776948, 'title': 'The House in Sherwood', 'poster_path': '/e9uDnoDsqeVuEpuJBtaYh0GGMQo.jpg'}, {'id': 5481, 'title': 'Shock', 'poster_path': '/lAa9c7jxONjWNbaacZrIwb39bf0.jpg'}, {'id': 426376, 'title': 'House No. 13', 'poster_path': '/d1J3yCfFzhiwr5AMvNBTX7ANPzL.jpg'}, {'id': 3021, 'title': '1408', 'poster_path': '/yE9MCW7ZNxSw5SC1TMqm51pMBIV.jpg'}]",2026-04-01T12:33:02.794777
473234,Arjun Reddy,అర్జున్ రెడ్డి,"A brilliant but impulsive young surgeon spirals into self-destruction after a painful breakup, struggling to cope with love, loss, and the consequences of his own temper.",,"['Drama', 'Romance']","['Vijay Deverakonda', 'Shalini Pandey', 'Rahul Ramakrishna', 'Kamal Kamaraju', 'Kanchana', 'Sanjay Swaroop', 'Gopinath Bhat', 'Priyadarshi Pullikonda']",['Sandeep Reddy Vanga'],"['Sandeep Reddy Vanga', 'Sandeep Reddy Vanga']","['depression', 'self-destruction', 'drug addiction', 'break-up', 'alcoholic', 'impulsive', 'mentally unstable']",2017-08-25,A,187,6.983,117,1.3834,/kHubDgL59I5hCn7ccBYvU7bKY1r.jpg,/rhPJSfpy7s0x9jQPCGkqD2kvXAC.jpg,te,Released,780000,8000000,"[{'id': 1850, 'title': 'Man on the Moon', 'poster_path': '/msOZS07xRIFnapwp3fprGbKEAfT.jpg'}, {'id': 1140833, 'title': 'Selfhood', 'poster_path': '/ohLjmzuzSHQuMpNlnGUVQQDnn6N.jpg'}, {'id': 1675, 'title': 'Day for Night', 'poster_path': '/e5xDrSx6zDEUlMe2dWKGhv88PDZ.jpg'}, {'id': 1720, 'title': 'Noi the Albino', 'poster_path': '/dy8srjJ3pQCA967wcJ2WaaTbr51.jpg'}, {'id': 1830, 'title': 'Lord of War', 'poster_path': '/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg'}]",2026-04-01T12:33:03.508193
63414,Darling,డార్లింగ్,"Prabha prepares to meet Nandini, his childhood friend, at a reunion party organised by his father. However, things take a turn when Nisha, a gangster's daughter, falls in love with him.",,"['Drama', 'Romance']","['Prabhas', 'Kajal Aggarwal', 'Prabhu', 'Tulasi', 'Ahuti Prasad', 'Chandramohan', 'M. S. Narayana', 'Dharmavarupu Subramanyam']",['A. Karunakaran'],"['A. Karunakaran', 'A. Karunakaran']",[],2010-04-23,U,152,6.5,31,1.3811,/lUPhjbTUbOdprc9waFcB47bmKKE.jpg,/nL9ajnjwCIzVUxZLJxfsE9z4Iop.jpg,te,Released,0,0,[],2026-04-01T12:33:04.214386
73583,Ready,రెడీ,"A brave man decides to kidnap his friend's beloved from a forced marriage, but ends up abducting the wrong bride. Ironically, the bride he kidnapped is ecstatic because she was already planning an escape. On the run, they fall in love, but in order to get married, they must convince their families.",Ready For Anything,"['Family', 'Action', 'Comedy']","['Ram Pothineni', ""Genelia D'Souza"", 'Brahmanandam', 'Tanikella Bharani', 'Sunil Varma', 'Chandramohan', 'Nassar', 'Kota Srinivasa Rao']",['Sreenu Vaitla'],"['Gopi Mohan', 'Sreenu Vaitla']",[],2008-06-19,UA,171,5.6,18,1.3809,/7OMenpYP2riOMS4FVdFgrTrYntc.jpg,/uDzelyg1xCMYMzLHj2SvOx69GdG.jpg,te,Released,0,0,[],2026-04-01T12:33:04.927507
1124838,Kingdom,కింగ్డమ్‌,"Soori, a modest police constable, is unintentionally dragged into a dangerous undercover spy operation in Sri Lanka for the Indian government. His journey is intimately linked to his estranged brother Siva, and the risks involved on their reunion.",From the shadows of betrayal shall rise a king.,"['Action', 'Thriller', 'Drama']","['Vijay Deverakonda', 'Satyadev Kancharana', 'Venkitesh V P', 'Bhagyashri Borse', 'Ronit Kamra', 'Baburaj', 'Ayyappa P. Sharma', 'Bhanu Prakashan']",['Gowtam Tinnanuri'],['Gowtam Tinnanuri'],[],2025-07-30,U/A 16+,160,6.6,28,1.3801,/hbyv4V1JJFJ4OD01JYO1ZWrDg5b.jpg,/ssDPH5LjnOcmDf17Jt0g2Amevvx.jpg,te,Released,0,400392,[],2026-04-01T12:33:05.640724
1372588,Akhanda 2: Thaandavam,అఖండ 2: తాండవం,"When all hope died, Akhanda arrived. He saved his family, protected his people, killed the wrongdoers, and retreated into isolation. But years later, new threats emerge putting the world in danger. And as the world burns, Akhanda returns.",,"['Action', 'Drama']","['Nandamuri Balakrishna', 'Pragya Jaiswal', 'Samyuktha', 'Aadhi Pinisetty', 'Akshara Nunna Sujana', 'Harshaali Malthotra', 'Kabir Duhan Singh', 'Poorna']",['Boyapati Srinu'],['Boyapati Srinu'],[],2025-12-12,U/A 16+,164,6.4,11,1.3764,/jo9efbQSGDZNQ6xMocyD1prFjdF.jpg,/805aMQucnpLkSmQ35Pql35fq3Gw.jpg,te,Released,0,0,[],2026-04-01T12:33:06.358087
226200,Pournami,పౌర్ణమి,"A dancer trains for an event where she has to perform a special dance in Lord Shiva's temple. But when she suddenly disappears, her younger sister Chandrakala decides to learn the dance.",,"['Drama', 'Action', 'Romance', 'Music']","['Trisha Krishnan', 'Prabhas', 'Charmy Kaur', 'Rahul Dev', 'Ajay', 'Sindhu Tolani', 'Mukesh Rishi', 'Geetha']",['Prabhu Deva'],"['M. S. Raju', 'Venkateswara Rao Paruchuri', 'Gopalakrishna Paruchuri']",['dance performance'],2006-04-20,UA,167,5.5,16,1.3715,/yFmORIXTXON5jnIoAfRmfljlcAE.jpg,/ewoW3SLOyrXGs6Ngojw6UuYefxu.jpg,te,Released,0,0,"[{'id': 3537, 'title': 'Fame', 'poster_path': '/ewuGn4kxsqbYfgSO8Y5kzYlBcKE.jpg'}, {'id': 11009, 'title': 'Saturday Night Fever', 'poster_path': '/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg'}, {'id': 88, 'title': 'Dirty Dancing', 'poster_path': '/9Jw6jys7q9gjzVX5zm1z0gC8gY9.jpg'}, {'id': 1309824, 'title': 'A Tale of James Brown', 'poster_path': '/4EKesJAIWZgWD4hw9eu2EnQ02R6.jpg'}, {'id': 959895, 'title': 'Lileya', 'poster_path': '/3WAeYl5zmbM1Iqa7Qgvm06DskAK.jpg'}]",2026-04-01T12:33:07.059345
204275,Balupu,బలుపు,"Ravi, a collection agent for a bank, learns from his friend about a man and woman who cheat gullible people. Soon, he resolves to teach the couple a lesson.",,"['Action', 'Comedy']","['Ravi Teja', 'Prakash Raj', 'Shruti Haasan', 'Anjali', 'Brahmanandam', 'Ashutosh Rana', 'Shafi', 'Adivi Sesh']",['Gopichand Malineni'],"['Gopichand Malineni', 'Bobby Kolli', 'Kona Venkat']",[],2013-06-29,A,149,5.889,18,1.3701,/wo8xJqf85PylZWvTgNmhwpsZsy.jpg,/wJEYfZ3E6RsKX9kqgaLLKgNuqZY.jpg,te,Released,4000000,8500000,[],2026-04-01T12:33:07.836411
249772,1: Nenokkadine,1 - నేనొక్కడినే,A rock star must overcome his psychological inhibitions to seek revenge for his parents' death.,,"['Action', 'Thriller', 'Mystery']","['Mahesh Babu', 'Kriti Sanon', 'Nassar', 'Kelly Dorji', 'Pradeep Ram Singh Rawat', 'Anand', 'Anu Hasan', 'Sayaji Shinde']",['Sukumar'],"['Sukumar', 'Jakka Hari Prasad', 'Jeremy Zimmerman', 'Sunil Madhav']","['london, england', 'rock star', 'identity', 'hallucination', 'identity crisis', 'crime boss', 'illusion', 'revenge', 'memory', 'psychological thriller', 'assumed dead', 'psychological disorder', 'green revolution', 'belfast']",2014-01-10,UA,176,6.6,92,1.3694,/dYpqpA7BsDHeyAGs9AAEPhZmbck.jpg,/dlq3GoejDFL1AfLeoOnarf6bGUW.jpg,te,Released,0,6019000,"[{'id': 1598, 'title': 'Cape Fear', 'poster_path': '/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg'}, {'id': 1844, 'title': 'Entrapment', 'poster_path': '/psrm7DToacaxQvgViBAcrYiLKzH.jpg'}, {'id': 1562, 'title': '28 Weeks Later', 'poster_path': '/oix0aNv1lvW3nUGspUyvSIBlpbs.jpg'}, {'id': 1567, 'title': 'I Stand Alone', 'poster_path': '/4kMB2AAcDQ5diRuh7NTxuS90bx7.jpg'}, {'id': 1568, 'title': 'Carne', 'poster_path': '/7QNHk05hoi3dXaLFiZyXoj1I81b.jpg'}]",2026-04-01T12:33:08.552634
